title_id,title,openurl,key,isCrawled,auth_id,auth_name,text,time,read_num,forward_num,comment_num,like_num,comment_id,comment_times
2309404267903057824083,【幼儿教育】孩子的进步，20%靠智商，80%靠……,https://weibo.com/ttarticle/p/show?id=2309404267903057824083,幼儿教育,-1,0,,,0000-00-00 00:00:00,0,0,0,0,,
2309404268602915161321,爱尔兰幼儿教育(2)--Purple Penguin幼儿园探访,https://weibo.com/ttarticle/p/show?id=2309404268602915161321,幼儿教育,-2,2729706387,小明的幼稚园,,2018-08-02 00:00:00,3513,2,0,2,4268602918207407.0,1.0
2309404271527116811296,从失败中汲取经验——二战北师大远程教育经验分享,https://weibo.com/ttarticle/p/show?id=2309404271527116811296,远程教育,-2,5288230298,教育学考研李老师,,2018-08-10 00:00:00,3239,0,0,0,4271527116025697.0,1.0
2309404272493710990788,日本游学 | 7天6晚，寻访日本幼儿教育的秘密,https://weibo.com/ttarticle/p/show?id=2309404272493710990788,幼儿教育,-2,1990164251,中国早教论坛,,2018-08-13 00:00:00,521,0,0,1,4272493713736083.0,1.0
2309404272513587789164,教师招聘考试幼儿教育学讲义：幼儿教育的产生和发展,https://weibo.com/ttarticle/p/show?id=2309404272513587789164,幼儿教育,-2,5561438652,教师资格证备考资源,,2018-08-13 00:00:00,4631,0,0,2,4272513586890698.0,1.0
2309404273229761012086,天津大学网络远程教育学院2018年秋季招生简章,https://weibo.com/ttarticle/p/show?id=2309404273229761012086,远程教育,-2,6511171248,元亨继续教育中心,,2018-08-15 00:00:00,35,0,0,0,4273229759628044.0,1.0
2309404274342404967298,0-6岁的幼儿教育，最重要的究竟是什么？,https://weibo.com/ttarticle/p/show?id=2309404274342404967298,幼儿教育,-2,5975270403,幼师帮帮堂,,2018-08-18 00:00:00,2565,2,1,2,4274342407823031.0,1.0
2309404275029054466304,天津大学现代远程教育招生简章【成都元亨教育】,https://weibo.com/ttarticle/p/show?id=2309404275029054466304,远程教育,-2,1747128194,成都元亨教育学习中心,,2018-08-20 00:00:00,966,0,0,0,4275029057372210.0,1.0
2309404275866786994344,自考，成人高考，远程教育有什么区别？,https://weibo.com/ttarticle/p/show?id=2309404275866786994344,远程教育,-2,5567328495,普育吧·考友之家,,2018-08-22 00:00:00,805,0,1,0,4275866790079947.0,1.0
2309404275930926288925,大三学生容易发胖，肺活量低，大学体育教育怎么样？,https://weibo.com/ttarticle/p/show?id=2309404275930926288925,体育教育,-2,2040393581,冷丝微微,,2018-08-22 00:00:00,1757,1,1,2,4275930929714859.0,1.0
2309404278365749123053,用爱诠释幼儿教育——记昆明市人民政府机关幼儿园李雪飞老师,https://weibo.com/ttarticle/p/show?id=2309404278365749123053,幼儿教育,-2,3806199635,昆明市教育体育局,,2018-08-29 00:00:00,12639,3,2,6,4278365751387847.0,1.0
2309404283023041409867,乾丰钧盛引入STEM教育，开创幼儿教育新篇章,https://weibo.com/ttarticle/p/show?id=2309404283023041409867,幼儿教育,-2,6421031298,乾丰钧盛,,2018-09-11 00:00:00,577,0,0,0,4283023044361770.0,1.0
2309404286619883591369,婴儿教育保险怎么选择,https://weibo.com/ttarticle/p/show?id=2309404286619883591369,婴儿教育,-2,6537098843,探其财经平台,,2018-09-21 00:00:00,1132,1,0,1,4286619886314801.0,1.0
2309404287391820082357,幼儿教育人物――陈鹤琴,https://weibo.com/ttarticle/p/show?id=2309404287391820082357,幼儿教育,-2,5560302244,教师资格证学科知识,,2018-09-23 00:00:00,4702,5,0,4,4287391813881811.0,1.0
2309404289191298086596,幼儿教育你选蒙氏还是华德福夫？,https://weibo.com/ttarticle/p/show?id=2309404289191298086596,幼儿教育,-2,2673403655,新中山爱可园,,2018-09-28 00:00:00,1783,0,1,2,4289191309702255.0,1.0
2309404292791684477948,莫纳什大学幼儿教育/学前教育专业研究生申请条件及世界排名|学费介绍,https://weibo.com/ttarticle/p/show?id=2309404292791684477948,幼儿教育,-2,3280496162,offer申请小助手,,2018-10-08 00:00:00,198,1,0,0,4292791687395007.0,1.0
2309404293630796909602,BBunion国际早教：婴儿教育加盟费需要多少呢？,https://weibo.com/ttarticle/p/show?id=2309404293630796909602,婴儿教育,-2,6326956194,90后也关注养生,,2018-10-10 00:00:00,1101,0,1,0,4293630795249528.0,1.0
2309404295384628368511,北京中医药大学远程教育学院2019年春季招生简章,https://weibo.com/ttarticle/p/show?id=2309404295384628368511,远程教育,-2,2765347564,樱桃小丸子8023向日葵,,2018-10-15 00:00:00,108,0,0,0,4295384631866557.0,1.0
2309404300828583270954,做到“三心二意”，就做好了幼儿教育！,https://weibo.com/ttarticle/p/show?id=2309404300828583270954,幼儿教育,-2,5587229968,飞鸿幼教联盟,,2018-10-30 00:00:00,1139,1,0,0,4300828586141697.0,1.0
2309404302249080800786,用最新脑科学刷新你对幼儿教育的认知！这场论坛值得每一位父母来参加,https://weibo.com/ttarticle/p/show?id=2309404302249080800786,幼儿教育,-2,1775089181,七田真,,2018-11-03 00:00:00,6534,1,0,1,4302249083539362.0,1.0
2309404302925840152162,简论幼儿教育理念之我见,https://weibo.com/ttarticle/p/show?id=2309404302925840152162,幼儿教育,-2,6814127559,小任性-1982,,2018-11-05 00:00:00,82,0,0,1,4302925842712589.0,1.0
2309404306788517326932,幼儿教育回归教育本源，重磅国策小心避雷！,https://weibo.com/ttarticle/p/show?id=2309404306788517326932,幼儿教育,-2,5969993685,laoduo666,,2018-11-16 00:00:00,37943,6,17,92,4306788515875763.0,1.0
2309404306937440279895,在职专升本|网络远程教育学费缴纳，延期毕业需要继续缴费？,https://weibo.com/ttarticle/p/show?id=2309404306937440279895,远程教育,-2,3848280717,陕西教育在线官博,,2018-11-16 00:00:00,615,0,1,0,4306937442856285.0,1.0
2309404307743510017189,周末闲谈：幼儿教育与资本市场机会,https://weibo.com/ttarticle/p/show?id=2309404307743510017189,幼儿教育,-2,1039661015,股市郑道,,2018-11-18 00:00:00,780,0,1,2,4307743512730384.0,1.0
2309404308435800856481,南京大学现代远程教育2019年招生简章,https://weibo.com/ttarticle/p/show?id=2309404308435800856481,远程教育,-2,2765347564,樱桃小丸子8023向日葵,,2018-11-20 00:00:00,67,0,0,0,4308435804306276.0,1.0
2309404309104092144123,无锡200多男幼师为幼儿教育带来阳刚气，在幼儿园是“香饽饽”,https://weibo.com/ttarticle/p/show?id=2309404309104092144123,幼儿教育,-2,1614857442,江南晚报,,2018-11-22 00:00:00,4444,1,0,3,4309104094780883.0,1.0
2309404311354264692670,智伴思嘉育儿分享：关于幼儿教育绘画的时间线您知道吗？,https://weibo.com/ttarticle/p/show?id=2309404311354264692670,幼儿教育,-2,2783096190,思嘉2020,,2018-11-28 00:00:00,419,0,1,0,4311354267238201.0,1.0
2309404314277619044846,U8攻略—全面分析移民之路（幼儿教育方向）,https://weibo.com/ttarticle/p/show?id=2309404314277619044846,幼儿教育,-2,3278770265,澳窝_游学霸,,2018-12-06 00:00:00,457,0,0,0,4314277617158317.0,1.0
2309404316427434727806,远程教育下一步，虚拟现实实践教学模式,https://weibo.com/ttarticle/p/show?id=2309404316427434727806,远程教育,-2,6861471176,陕西学历提升刘老师,,2018-12-12 00:00:00,98,0,0,0,4316427437370594.0,1.0
2309404317191729226026,解读｜互联网教育独角兽时代，巧马引领幼儿教育渐走渐宽,https://weibo.com/ttarticle/p/show?id=2309404317191729226026,幼儿教育,-2,6583552960,巧马charm,,2018-12-14 00:00:00,222,0,0,1,4317191727683117.0,1.0
2309404317445195201962,除了远程教育，农村家庭也能教育自救｜这块屏幕可能改变命运,https://weibo.com/ttarticle/p/show?id=2309404317445195201962,远程教育,-2,6881797104,小糖豆心理TM,,2018-12-15 00:00:00,3278,1,0,3,4317445197881234.0,1.0
2309404317591576384974,圣诞福利 | 在森林中玩耍也是上学，丹麦幼儿教育了解一下,https://weibo.com/ttarticle/p/show?id=2309404317591576384974,幼儿教育,-2,2001109753,丹麦王国驻华大使馆,,2018-12-15 00:00:00,55795,64,63,45,4317591578996604.0,1.0
2309404318973670866745,【日本】美国文化人类学家对日本0～3岁幼儿教育的考察（下篇）,https://weibo.com/ttarticle/p/show?id=2309404318973670866745,幼儿教育,-2,3066548395,育儿专家crn,,2018-12-19 00:00:00,1040,0,0,2,4318973669310711.0,1.0
2309404319666444084607,奥鹏远程教育中心与泰国斯巴顿大学签署战略合作协议,https://weibo.com/ttarticle/p/show?id=2309404319666444084607,远程教育,-2,1808798324,奥鹏教育,,2018-12-21 00:00:00,2784,1,0,2,4319666446933484.0,1.0
2309404320818594222760,校友足迹 | 黄璐：热爱幼儿教育事业,https://weibo.com/ttarticle/p/show?id=2309404320818594222760,幼儿教育,-2,5761268009,玉林师范学院,,2018-12-24 00:00:00,4224,1,0,8,4320818596851606.0,1.0
2309404321871825917021,青秀未遮山搭建中荷文化交流平台 推动中西幼儿教育融合发展,https://weibo.com/ttarticle/p/show?id=2309404321871825917021,幼儿教育,-2,6540722182,成都楼市情报,,2018-12-27 00:00:00,3571,0,0,1,4321871824225711.0,1.0
2309404324295139536401,幼儿教育小学化有哪些危害？现在看还来得及,https://weibo.com/ttarticle/p/show?id=2309404324295139536401,幼儿教育,-2,6865308527,慢学园MagicLearningSchool,,2019-01-03 00:00:00,659,1,0,0,4324295142731843.0,1.0
2309404326577331694755,2019年福建省幼儿园新任教师公开招聘考试 幼儿教育学科考试大纲,https://weibo.com/ttarticle/p/show?id=2309404326577331694755,幼儿教育,-1,0,,,0000-00-00 00:00:00,0,0,0,0,,
2309404327398266016988,2019年幼儿教育学科大纲新增加的“原则和方法”和“评价”在哪里？,https://weibo.com/ttarticle/p/show?id=2309404327398266016988,幼儿教育,-2,1837060724,优师荟,,2019-01-11 00:00:00,14169,15,0,24,4327398268849385.0,1.0
2309404346771642932818,″骨经论道、源远流传″——西安市红会医院远程教育骨科系列讲座,https://weibo.com/ttarticle/p/show?id=2309404346771642932818,远程教育,1,3232142874,西安市红会医院官微,“骨经论道、源远流传”是由西安市红会医院远程医疗会诊中心携手心医国际共同打造的骨科系列专题讲座，内容包括脊柱、关节、创伤、小儿骨科、运动损伤、足踝外科、骨显微修复及手外科等专业。2018年11月30日下午，“骨经论道、源远流传“系列专题讲座在西安市红会医院远程会诊中心拉开帷幕，系列第一期由西安市红会医院医务部闫亮主任进行了题为“椎体成形术的临床应用与手术技巧”的授课，除20余家骨科医疗集团成员单位参与外更有来自福建、山西、江苏、河北、哈尔滨等30余家非集团医院组织相关医务人员集中学习。△第一期西安市红会医院医务部闫亮主任授课此后科教部赵宏谋科长、关节病医院李辉博士、骨创伤医院王谦副主任医师、小儿骨科诊疗中心颉强主任陆续开堂授课，结合自身专业，就大家感兴趣的问题进行讲述，截止目前已经顺利开展5期系列讲座。△第二期西安市红会医院科教部教学科赵宏谋科长授课△第三期西安市红会医院关节病医院李辉博士授课△第四期西安市红会医院骨创伤医院王谦副主任医师授课△第五期西安市红会医院小儿骨科诊疗中心颉强主任授课专家们都深入浅出的讲述了各自领域的骨科专业问题，并对大家提出的问题进行了详实的解答，在线互动频繁，反应热烈，各单位纷纷留言表示各位专家的授课生动形象、举例到位。此系列活动通过手机、电脑就能观看，还能方便高效的与专家交流学习更是造福了各医院，为广大感兴趣想学习的却又被时间限制无法前往的医生们提供了极大的帮助。“骨经论道、源远流传”系列讲座开展五期以来，立足陕西，面向全国各地市级医院及基层医院骨科专业，借助西安红会医院骨科专科资源优势，累计吸引了来自陕西、山西、甘肃、青海、河北、黑龙江、福建、广西、贵州及内蒙古等地的150余家二级以上综合/专科医院，2000余人次骨科医务人员在线学习，通过远程教育平台参与学习，在线互动，充分发挥“西部骨科航母”的号召力，将有效助力优质医疗资源广泛辐射周边，为全国医疗机构和患者提供更优质医疗服务。,2019-03-06 00:00:00,997,0,0,0,4346771645512322.0,1.0
2309404358738285876111,婴儿教育同学校教育的区别,https://weibo.com/ttarticle/p/show?id=2309404358738285876111,婴儿教育,1,5131503102,早早教师培训,"一说起教育人们的概念就是:在学校中老师讲课,学生听课,然后是没完没了的回家作业。于是很多家长就在想§婴儿在教室里听老师讲课，听得懂吗？我的宝宝才二个月坐也不会，躺在哪里听老师讲课¤不可能吧！另一方面因为世界上还没有婴儿师范学校，早教机构没有合格的婴儿教师，于是0–3岁的早教就变成了会走路、会说话孩子的幼儿教育。现在提倡的终身教育。实际上每个人生时期的教育在形式、内容、方法和目的上都是有区别的。婴儿教育当然有别于学校教育。比较婴儿教育和学校教育的区别：婴儿教育学校教育目的0-3岁教育除了学习知识、技能外更重要的是同时可以促进脑发育，使脑细胞的结构性变化达到最佳效果，其他年龄段则没有这种效果。而且这种效果婴儿期又大于幼儿期。掌握各种各样的知识、技能，成为德智体全面发展的人才。形式家庭或活动场地教室内容动作：大动作、小动作、精细动作和玩具教科书和教具方法日常生活和亲子游戏。老师讲课，学生听课。实际上婴儿教育在一般家庭中都是进行着的，不然孩子怎么能从一个什么也不懂的新生儿成为一个会说话、会走路、生活能自理的孩子呢？但是很多家长却认为自己的孩子没有进行过早教，这种无意识的早教就会在科学性、全面性、系统性上存在很多问题，因此能够给家长提供科学、全面、系统早教是早教机构的任务。婴儿教育的理念：婴儿教育就是把教育的核心内容品德、智力、健康和心理放在动作这个载体上，通过运动带给孩子的过程。理念的范例：宝宝爬行取玩具。妈妈说“兰兰过来拿球”（语言是智力），兰兰听到后又看到了（感觉，是心理），很喜欢于是爬过去（爬行的时候需要意志力，是品德），经过努力拿到了球兰兰好开心（情感体验是高级心理活动），以后会接二连三的爬行取物（兴趣是高级心理活动），那么爬行的过程是运动，锻炼了兰兰的身体（获得了健康）。爬行是动作，完成爬行的过程是运动，同时兰兰获得了德智体和心理的发展，这就是婴儿教育。",2019-04-08 00:00:00,140,0,0,1,4358738289204147.0,1.0
2309404369580041592819,“幼儿教育教研组”成功创建市级青年文明号,https://weibo.com/ttarticle/p/show?id=2309404369580041592819,幼儿教育,1,7021695192,株洲市幼儿师范学校,五四青年节刚过，又一喜讯传来，株洲市幼儿师范学校“幼儿教育教研组”以高分通过全市验收，被命名为“2018年度株洲市青年文明号”集体。株洲市幼儿师范学校幼儿教育教研组是一支富有朝气、充满活力、充盈干劲的优秀年轻教学队伍。教研组30名教师成员中，30%以上具有硕士研究生学历，高级教师近10%；年龄在30岁以下的14人，平均年龄27岁；5名教师被表彰为“年度考核优秀”；其中党员12名，团员6名。幼儿教育教研组合影2018年是株洲市幼儿师范学校幼儿教育教研组创建株洲市“青年文明号”的关键一年，全组成员齐心协力，开拓进取，不断改进和创新工作途径、方法，坚持“以爱为根、以德为先、以人为本、以能为重、以育为要”，强化教师的教育教学能力和教书育人的氛围，大力提升教研组服务师生的能力与效果，师生技能比武、教研教改、精准帮扶、创新创业等各类活动开展特色纷呈，形成“善教、好研、和谐、创新”特色育人模式。这一年，幼儿教育教研组共获得44项市级以上的荣誉，其中国家级荣誉4项，省级荣誉17项，市级荣誉23项。另外，幼儿教育党支部被评为“五化”达标示范支部；2016级全体学生教师资格证考试一次性通过率超全省平均水平，其中青年文明号成员潘喆老师带领的1611班级笔试一次性通过率达75%；金小菊老师指导刘薇仪同学获得全国“最美中职生”称号，指导胡星、刘薇仪两位同学参加全国文明风采活动获得全国一等奖；帅卫华与田振老师指导学生参加创业大赛获市级二等奖；刘宇老师主持的市级“名师工作室”被正式授予牌匾；谭晓芳老师获校长特别奖，金小菊、周卫蔚、陈瑶、潘喆4位老师年度考核优秀。幼儿教育教研组学习阵地参加植树活动服务学生——教师资格证考试送考2018年湖南省信息化教学能力大赛一等奖获得者周卫蔚的信息化课堂4月16日下午，团市委社会联络部王志伟部长一行来我校检查“青年文明号”筹备情况。廖鹏鹏号长汇报“青年文明号”创建工作王志伟部长对我校青年文明号筹建工作提出宝贵意见苏知翼副部长对我校青年文明号筹建工作提出宝贵意见合影,2019-05-08 00:00:00,1150,1,0,3,4369580035456300.0,1.0
